"station_id","station_name","station_address","lat","lon","source","create_year"
"08BEAC0A00F4","桃園市市立快樂國小","桃園市桃園區大有路789號","25.01886","121.3149216","Taoyuan19","2019"
"08BEAC0A0168","桃園市市立大勇國小","桃園市八德區大勇里自強街60號","24.96788666","121.304375","Taoyuan19","2019"
"08BEAC0A016A","臺中市立順天國小","臺中市大甲區新美里18鄰經國路168號","24.3443346502","120.617890656","Taichung19","2019"
"08BEAC0A06C8","嘉義縣縣立大湖國小","嘉義縣番路鄉大湖村下坪仔8號","23.47524445","120.6203878","ChiayiCounty19","2019"
"74DA38F20F86","高雄市市立新光國小","高雄市新光國小 高雄市左營區華夏路800號","22.68","120.304","Kaohsiung18","2018"
"74DA38F21066","高雄市市立永清國小","高雄市永清國小 高雄市左營區左營大路2之2號","22.675","120.288","Kaohsiung18","2018"
"08BEAC0A06B6","桃園市市立埔頂國小","桃園市新屋區中華南路二段50號","24.95773138","121.1153774","Taoyuan19","2019"
"08BEAC0A06E0","桃園市市立永安國中","桃園市新屋區中山西路三段96號","24.98774495","121.0439236","Taoyuan19","2019"
"08BEAC0A0404","臺中市立樂業國小","臺中市東區樂業路60號","24.14765096","120.686749","Taichung19","2019"
"74DA38C7CEA0","嘉義市立港坪國小","[600]嘉義市四維路63號","23.479","120.424","Chiayi","2017"
"74DA38F2089C","宜蘭縣縣立過嶺國小","[263]宜蘭縣壯圍鄉過嶺村壯濱路三段261號","24.758","121.814","Ilan","2018"
"08BEAC0A07D8","桃園市市立新坡國小","桃園市觀音區新坡里中山路二段717號","25.01268541","121.1374182","Taoyuan19","2019"
"74DA38F20A06","高雄市市立楠陽國小","高雄市楠陽國小 高雄市楠梓區楠陽路100號","22.725","120.33","Kaohsiung18","2018"
"74DA38F20BF0","高雄市市立三民國中","高雄巿立三民國民中學 高雄市三民區十全里十全一路200號","22.646","120.307","Kaohsiung18","2018"
"74DA38F20CD8","屏東縣縣立和平國小","[900]屏東縣屏東市中正里華正路80號","22.681","120.499","Pingtung","2018"
"74DA38F2089E","苗栗縣縣立五穀國小","[363]苗栗縣公館鄉五穀村260號","24.521","120.822","Miaoli","2018"
"74DA38F7C3D4","市立永安國小","臺北市中山區明水路397巷19弄1號","25.079","121.549","Taipei18","2018"
"74DA38F20B1C","高雄市市立成功國小","高雄市成功國小 高雄市茄萣區成功路1號","22.888","120.185","Kaohsiung18","2018"
"74DA38F20CDA","屏東縣縣立建國國小","[900]屏東縣屏東市萬年里建興路36號","25.062","121.451","Pingtung","2018"
"74DA38F20DAA","苗栗縣備品","苗栗縣","24.624","120.894","Backup2018","2018"
"74DA38F20DC4","高雄市市立後勁國小","高雄市後勁國小 高雄市楠梓區加昌路216號","22.721","120.313","Kaohsiung18","2018"
"74DA38F20E6E","苗栗縣縣立大南國小","[364]苗栗縣大湖鄉大南村7鄰大南勢15號","24.41","120.902","Miaoli","2018"
"74DA38F20F92","澎湖縣縣立澎南國中","[880]澎湖縣馬公市五德里41號","23.527","119.589","Penghu","2018"
"74DA38F21064","高雄市市立汕尾國小","高雄市汕尾國小 高雄市林園區中汕里北汕路58巷2號","22.479","120.411","Kaohsiung18","2018"
"74DA38F21158","高雄市市立左營國中","高雄市立左營國民中學 高雄市左營區新光里曾子路281號","22.679","120.306","Kaohsiung18","2018"
"08BEAC0A0406","臺中市立潭秀國中","臺中市潭子區雅潭路一段175號","24.21564458","120.6998998","Taichung19","2019"
"08BEAC0A040C","臺中市立大同國小","臺中市西區自由路一段138號","24.13569248","120.6783315","Taichung19","2019"
"08BEAC0A03DA","嘉義縣縣立社口國小","嘉義縣中埔鄉隆興村二鄰8號","23.4391738","120.5393545","ChiayiCounty19","2019"
"08BEAC0A03DE","桃園市市立百吉國小","桃園市大溪區環湖路二段845號","24.82367505","121.3109013","Taoyuan19","2019"
"08BEAC0A03E8","桃園市市立芭里國小","桃園市中壢區啟文路233號","24.9948094","121.2020233","Taoyuan19","2019"
"74DA38F7C3C6","新北市乾華國小","N/A","25.269","121.592","NewTaipei18","2018"
"08BEAC0A06BC","雲林縣縣立埤腳國小","雲林縣土庫鎮埤腳里五六號","23.6695081","120.3493094","Yunlin19","2019"
"08BEAC0A06BE","臺南市市立公誠國小","臺南市新營區公誠街5號","23.30411172","120.3195391","Tainan19","2019"
"74DA38F209F6","台東縣縣立長濱國小","[962]臺東縣長濱鄉長濱村五鄰11號","23.316","121.451","Taitung","2018"
"74DA38F20D96","澎湖縣縣立東衛國小","[880]澎湖縣馬公市東衛里169號","23.571","119.602","Penghu","2018"
"74DA38F2115E","市立蘭雅國小","臺北市士林區蘭興里磺溪街57號","25.108","121.523","Taipei18","2018"
"08BEAC0A06E2","臺南市市立土城高中附設國中","臺南市安南區安中路五段265號","23.04679807","120.1857712","Tainan19","2019"
"08BEAC0A06C4","臺南市市立大成國中","臺南市南區西門路一段306號","22.9789398","120.1989157","Tainan19","2019"
"74DA38B0522C","嘉義市立民生國中","[600]嘉義市西區新民路601號","23.464","120.439","Chiayi","2017"
"74DA38B0539E","嘉義私立東吳高級工業家事職業學校","[600]嘉義市600宣信街252號","23.469","120.461","Chiayi","2017"
"74DA38F209F8","台東縣縣立忠孝國小","[961]臺東縣成功鎮忠孝里成廣路8號","23.157","121.4","Taitung","2018"
"08BEAC0A06C6","嘉義縣縣立大林國中","嘉義縣大林鎮大糖里中學路1號","23.60953797","120.4549704","ChiayiCounty19","2019"
"74DA38F20F64","市立潭美國小","臺北市內湖區行善路179號","25.078","121.587","Taipei18","2018"
"08BEAC0A03F8","臺中市立大新國小","臺中市南屯區文心路一段280號","24.14505616","120.6471494","Taichung19","2019"
"08BEAC0A0276","雲林縣縣立大東國小","雲林縣斗南鎮新崙里港漧一號","23.6763018","120.4461987","Yunlin19","2019"
"08BEAC0A0374","臺中市立東興國小","臺中市南屯區大隆路71號","24.1559094298","120.65278016","Taichung19","2019"
"08BEAC09FFB0","嘉義縣縣立三江國小","嘉義縣東石鄉三家村16號","23.46882076","120.1745889","ChiayiCounty19","2019"
"08BEAC0A065C","桃園市市立中興國中","桃園市桃園區文中路122號","24.9963352","121.2907131","Taoyuan19","2019"
"08BEAC0A0196","桃園市市立成功國小","桃園市桃園區三民路三段22號","24.9993477","121.3068066","Taoyuan19","2019"
"08BEAC0A065E","嘉義縣縣立黎明國小","嘉義縣番路鄉觸口村觸口164號","23.438888","120.604427","ChiayiCounty19","2019"
"08BEAC09FFB2","臺中市立光正國小","臺中市霧峰區北勢里豐正路五六六號","24.06093892","120.6675654","Taichung19","2019"
"08BEAC0A0198","雲林縣縣立安定國小","雲林縣西螺鎮河南里埔心路二一○號","23.79795118","120.4394053","Yunlin19","2019"
"08BEAC0A0020","臺中市立新興國小","臺中市潭子區潭興路一段25號","24.20350999","120.7254766","Taichung19","2019"
"08BEAC0A0376","臺中市立永安國小","臺中市西屯區西屯路三段133號","24.18430409","120.6248949","Taichung19","2019"
"08BEAC0A0024","臺中市立大明國小","臺中市大雅區中清路四段158號","24.22917825","120.6435736","Taichung19","2019"
"08BEAC0A0034","臺中市立東勢高工","臺中市東勢區東關路6段1328號","24.24222934","120.8343828","Taichung19","2019"
"08BEAC0A046E","臺南市市立子龍國小","臺南市佳里區三協里潭墘5號","23.17429661","120.2019524","Tainan19","2019"
"08BEAC0A03F2","臺中市立和平國小","臺中市南區復興路二段57號","24.12048216","120.6597473","Taichung19","2019"
"08BEAC0A0016","臺中市立中科國小","臺中市東勢區東崎路4段92巷16號","24.25709577","120.8513417","Taichung19","2019"
"08BEAC0A0096","臺中市立成功國小","臺中市東勢區慶東里東關路五段600號","24.20743674","120.8397486","Taichung19","2019"
"08BEAC0A0124","雲林縣縣立保長國小","雲林縣斗六市保庄里保長路一五五號","23.7054975","120.5172688","Yunlin19","2019"
"08BEAC0A019A","臺南市市立土庫國小","臺南市新營區土庫里71之1號","23.3199140437","120.345213264","Tainan19","2019"
"08BEAC0A0280","臺中市立向上國中","臺中市西區美村路一段389號","24.1436029","120.6636655","Taichung19","2019"
"08BEAC0A0410","臺南市市立新生國小","臺南市新營區姑爺里52號","23.27592864","120.2582978","Tainan19","2019"
"74DA38F7C4DE","新北市鷺江國中","N/A","25.09","121.462","NewTaipei18","2018"
"08BEAC0A020A","臺中市立葫蘆墩國小","臺中市豐原區葫蘆墩一街250號","24.26136826","120.7146927","Taichung19","2019"
"08BEAC0A0422","雲林縣縣立育英國小","雲林縣北港鎮番溝里八四號","23.6222101","120.2787968","Yunlin19","2019"
"08BEAC0A04F4","桃園市市立圳頭國小","桃園市大園區圳頭路850巷30號","25.07227625","121.2046171","Taoyuan19","2019"
"08BEAC0A0282","桃園市市立大溪國小","桃園市大溪區登龍路19號","24.88433292","121.2866283","Taoyuan19","2019"
"08BEAC0A02FC","桃園市市立仁和國中","桃園市大溪區仁和里仁和七街55號","24.89453843","121.2742668","Taoyuan19","2019"
"08BEAC0A0660","雲林縣縣立宏仁國小","雲林縣水林鄉灣東村宏仁路三十號","23.6044626","120.2414523","Yunlin19","2019"
"08BEAC0A0412","臺中市立大智國小","臺中市東區大智路359號","24.13503601","120.6831037","Taichung19","2019"
"08BEAC0A0436","臺中市立成功國中","臺中市大里區至善路157號","24.093421","120.6990579","Taichung19","2019"
"08BEAC0A0572","雲林縣縣立文光國小","雲林縣口湖鄉梧南村文光路一○○號","23.542158","120.1896516","Yunlin19","2019"
"08BEAC0A05EC","桃園市市立北湖國小","桃園市新屋區石牌里東興路780號","25.00473962","121.0497074","Taoyuan19","2019"
"08BEAC0A0662","雲林縣縣立崙背國中","雲林縣崙背鄉大成路九一號","23.7573052","120.3491551","Yunlin19","2019"
"08BEAC0A0018","臺中市立頭家國小","臺中市潭子區得福街185號","24.19707582","120.6952037","Taichung19","2019"
"08BEAC0A065A","雲林縣縣立四湖國中","雲林縣四湖鄉湖西村中正路二號","23.63048672","120.2264732","Yunlin19","2019"
"08BEAC0A001A","臺中市立豐陽國中","臺中市豐原區朝陽路33號","24.2619444","120.7448641","Taichung19","2019"
"08BEAC0A0126","臺中市立桐林國小","臺中市霧峰區桐林里民生路675號","24.065881","120.735768","Taichung19","2019"
"08BEAC0A0194","臺中市立文昌國小","臺中市北屯區昌平路一段91號","24.16736833","120.6923783","Taichung19","2019"
"08BEAC0A0300","雲林縣縣立飛沙國中","雲林縣四湖鄉飛沙村大同路八一號","23.6431349","120.1732624","Yunlin19","2019"
"08BEAC0A0026","臺中市立鹿寮國中","臺中市沙鹿區光華路385號","24.2440695486","120.566820391","Taichung19","2019"
"08BEAC0A0028","臺中市立立人國中","臺中市北區北平路一段62號","24.1714032","120.6699684","Taichung19","2019"
"74DA38F7C3A8","新北市長坑國小","N/A","25.125","121.39","NewTaipei18","2018"
"74DA38F7C3B2","新北市介壽國小","N/A","24.929","121.378","NewTaipei18","2018"
"74DA38F7C3B4","新北市北大國小","N/A","24.947","121.379","NewTaipei18","2018"
"74DA38F7C3B6","新北市淡水國小","N/A","25.173","121.441","NewTaipei18","2018"
"74DA38F7C3BA","新北市天生國小","N/A","25.174","121.441","NewTaipei18","2018"
"74DA38F7C3BC","新北市育英國小","N/A","25.197","121.445","NewTaipei18","2018"
"74DA38F7C506","市立景興國中","臺北市文山區景華里景興路46巷2號","24.996","121.544","Taipei18","2018"
"74DA38F7C512","市立忠孝國中","臺北市大同區玉泉里西寧北路32號","25.051","121.507","Taipei18","2018"
"74DA38F7C514","市立建成國中","臺北市大同區長安西路37之1號","25.051","121.518","Taipei18","2018"
"74DA38ED0460","花蓮縣立樂合國小","[981]花蓮縣玉里鎮樂合里新民41號","23.452","121.392","Hualien","2018"
"74DA38ED047A","花蓮縣立和平國小","[972]花蓮縣秀林鄉和平村112號","24.308","121.748","Hualien","2018"
"74DA38ED04A8","花蓮縣立豐山國小","[974]花蓮縣壽豐鄉豐山村中山路41號","23.846","121.491","Hualien","2018"
"08BEAC09FF0C","雲林縣縣立民生國小","雲林縣林內鄉烏塗村華興路一號","23.7676275","120.597256","Yunlin19","2019"
"08BEAC09FF0E","雲林縣縣立油車國小","雲林縣二崙鄉港後村港後路六十號","23.7954898","120.3918404","Yunlin19","2019"
"08BEAC09FF10","臺中市立清水高中","臺中市清水區中山路90號","24.2652284727","120.574407019","Taichung19","2019"
"08BEAC09FF12","臺中市立豐原高中","臺中市豐原區水源路150號","24.25719528","120.7418095","Taichung19","2019"
"08BEAC09FF6A","桃園市市立南勢國小","桃園市平鎮區中豐路南勢二段223號","24.909734726","121.211433411","Taoyuan19","2019"
"08BEAC09FF6C","臺中市立溪南國中","臺中市烏日區溪南路一段731號","24.07145105","120.6444835","Taichung19","2019"
"74DA38F7C3C0","市立中山國小","臺北市中山區恆安里民權東路1段69號","25.063","121.526","Taipei18","2018"
"08BEAC09FF70","臺中市立仁愛國小","臺中市北屯區四平路71號","24.1800683","120.6714507","Taichung19","2019"
"74DA38F7C524","市立興隆國小","臺北市文山區興望里福興路2號","25.002","121.552","Taipei18","2018"
"08BEAC09FF72","臺中市立安和國中","臺中市西屯區天助街1號","24.1734614","120.6167773","Taichung19","2019"
"08BEAC09FF7A","臺中市立北勢國中","臺中市沙鹿區北勢里英才路150號","24.225506014","120.56918107","Taichung19","2019"
"08BEAC09FF7C","臺中市立太平國小","臺中市太平區中興路35號","24.13282934","120.7244263","Taichung19","2019"
"08BEAC09FF7E","雲林縣縣立後埔國小","雲林縣土庫鎮後埔里二四一號","23.6997767","120.3712484","Yunlin19","2019"
"74DA38C7CEAC","嘉義市立興安國小","[600]嘉義市東區興安街35號","23.459","120.455","Chiayi","2017"
"74DA38C7CEAE","嘉義市立育人國小","[600]嘉義市西區育人路211號","23.472","120.415","Chiayi","2017"
"74DA38C7CEB6","嘉義市立大同國小","[600]嘉義市西區成功街15號","23.471","120.446","Chiayi","2017"
"08BEAC09FF66","臺中市立中山國中","臺中市西屯區寧夏路179號","24.1683752765","120.659891702","Taichung19","2019"
"08BEAC09FF68","臺中市立沙鹿高工","臺中市沙鹿區臺灣大道7段823號","24.2385728306","120.565709621","Taichung19","2019"
"08BEAC09FF80","臺中市立福科國中","臺中市西屯區福林路333號","24.18853321","120.6145721","Taichung19","2019"
"74DA38F7C3C4","新北市屯山國小","N/A","25.237","121.456","NewTaipei18","2018"
"74DA38F7C3CE","市立螢橋國小","臺北市中正區螢雪里詔安街29號","25.025","121.514","Taipei18","2018"
"74DA38F7C4EE","新北市自強國中","N/A","24.997","121.472","NewTaipei18","2018"
"74DA38F7C4F2","新北市新埔國中","N/A","25.023","121.458","NewTaipei18","2018"
"74DA38F7C504","市立誠正國中","臺北市南港區新富里富康街1巷24號","25.054","121.618","Taipei18","2018"
"08BEAC09FF82","桃園市市立興南國中","桃園市中壢區育英路55號","24.97412166","121.2267816","Taoyuan19","2019"
"08BEAC09FF84","臺中市立龍泉國小","臺中市龍井區龍泉里龍新路162號","24.19628097","120.5476964","Taichung19","2019"
"08BEAC09FF88","臺中市立臺中啟聰學校","臺中市西屯區協和里安和路1號","24.1620888193","120.617700554","Taichung19","2019"
"74DA38F7C450","新北市五寮國小","N/A","24.859","121.36","NewTaipei18","2018"
"74DA38F2086A","苗栗縣縣立中山國小","[358]苗栗縣苑裡鎮社苓里四鄰51之1號","24.398","120.675","Miaoli","2018"
"74DA38F20892","宜蘭縣縣立學進國小","[268]宜蘭縣五結鄉中正路三段151號","24.707","121.77","Ilan","2018"
"74DA38F208A4","宜蘭縣縣立大洲國小","[266]宜蘭縣三星鄉大洲村上將路二段500號","24.693","121.727","Ilan","2018"
"74DA38F208BE","宜蘭縣縣立馬賽國小","[270]宜蘭縣蘇澳鎮永榮里大同路108號","24.621","121.835","Ilan","2018"
"74DA38F208FA","苗栗縣縣立苑裡國小","[358]苗栗縣苑裡鎮中山路307號","24.448","120.655","Miaoli","2018"
"74DA38F208FC","苗栗縣縣立僑成國小","[367]苗栗縣三義鄉勝興村廿份220號","24.401","120.765","Miaoli","2018"
"74DA38F20902","屏東縣縣立獅子國中","[941]屏東縣枋山鄉楓港村舊庄280號","22.204","120.7","Pingtung","2018"
"74DA38F20904","苗栗縣縣立林森國小","[358]苗栗縣苑裡鎮水坡里70號","24.438","120.679","Miaoli","2018"
"74DA38F209EA","台東縣縣立三仙國小","[961]臺東縣成功鎮三仙里基翬路八鄰16號","23.12","121.393","Taitung","2018"
"74DA38F209EE","台東縣縣立信義國小","[961]臺東縣成功鎮信義里都歷路58號","23.026","121.33","Taitung","2018"
"74DA38F209F0","新竹縣縣立新湖國小","[303]新竹縣湖口鄉民族街222號","24.905","121.047","HsinchuCounty","2018"
"74DA38F20A08","高雄市市立旗山國小","高雄市旗山國小 高雄市旗山區華中街44號","22.888","120.481","Kaohsiung18","2018"
"74DA38F20A64","台東縣縣立溫泉國小","[954]臺東縣卑南鄉溫泉村11鄰291號","22.697","121.026","Taitung","2018"
"74DA38F20B18","屏東縣縣立石門國小","[945]屏東縣牡丹鄉石門村石門路33號","22.125","120.771","Pingtung","2018"
"74DA38F20B1A","高雄市市立鳳西國小","高雄市鳳西國小 高雄市鳳山區光華東路100號","22.617","120.358","Kaohsiung18","2018"
"74DA38F20B26","高雄市市立彌陀國小","高雄市彌陀國小 高雄市彌陀區中正路213號","22.783","120.247","Kaohsiung18","2018"
"74DA38F20B2A","基隆市立明德國中","[206]基隆市七堵區東新街20號","25.062","121.451","Keelung","2018"
"74DA38F20B80","高雄市市立中崙國小","高雄市中崙國小 高雄市鳳山區中崙四路25號","22.599","120.35","Kaohsiung18","2018"
"74DA38F20B82","高雄市市立溪洲國小","高雄市溪洲國小 高雄市旗山區旗南二路126號","22.847","120.465","Kaohsiung18","2018"
"74DA38F7C3D6","市立懷生國小","臺北市中山區埤頭里安東街16巷2號","25.045","121.541","Taipei18","2018"
"74DA38F7C3DC","市立武功國小","臺北市文山區萬祥里興隆路1段68號","25.003","121.539","Taipei18","2018"
"74DA38F7C3E0","新北市溪洲國小","N/A","24.987","121.43","NewTaipei18","2018"
"74DA38F7C418","新北市埔墘國小","N/A","25.018","121.474","NewTaipei18","2018"
"74DA38F20A0E","高雄市市立右昌國小","高雄市右昌國小 高雄市楠梓區加昌路910號","22.713","120.292","Kaohsiung18","2018"
"74DA38F20A10","高雄市市立信義國小","高雄市信義國小 高雄市新興區中正三路32號","22.631","120.311","Kaohsiung18","2018"
"74DA38F20A36","苗栗縣縣立蓬萊國小","[353]苗栗縣南庄鄉蓬萊村19鄰118號","24.543","120.97","Miaoli","2018"
"74DA38F20A38","苗栗縣縣立東河國小","[353]苗栗縣南庄鄉東河村三鄰132號","24.6","121.04","Miaoli","2018"
"74DA38F20B86","高雄市市立蚵寮國小","高雄市蚵寮國小 高雄市梓官區光明路177號","22.733","120.248","Kaohsiung18","2018"
"74DA38F7C41E","市立日新國小","臺北市大同區星明里太原路151號","25.054","121.517","Taipei18","2018"
"74DA38F7C428","市立雙蓮國小","臺北市大同區民權里錦西街51號","25.061","121.517","Taipei18","2018"
"74DA38F7C42E","新北市安康高中","N/A","24.969","121.514","NewTaipei18","2018"
"74DA38F7C430","新北市彭福國小","N/A","24.981","121.423","NewTaipei18","2018"
"74DA38F208E2","宜蘭縣縣立竹林國小","[265]宜蘭縣羅東鎮復興路二段128號","24.688","121.765","Ilan","2018"
"74DA38F208E4","宜蘭縣縣立新生國小","[260]宜蘭縣宜蘭市大坡路一段100號","24.77","121.754","Ilan","2018"
"74DA38F208F2","苗栗縣縣立建中國小","[367]苗栗縣三義鄉廣盛村廣盛80號","24.413","120.769","Miaoli","2018"
"74DA38F208F8","苗栗縣縣立文苑國小","[358]苗栗縣苑裡鎮房裡里二鄰14號","24.433","120.646","Miaoli","2018"
"74DA38F7C434","新北市瑞芳幼兒園","N/A","25.106","121.803","NewTaipei18","2018"
"74DA38F7C438","新北市新和國小","N/A","24.985","121.518","NewTaipei18","2018"
"08BEAC0A0084","桃園市市立中山國小","桃園市桃園區國際路一段1070號","24.9864558","121.2899308","Taoyuan19","2019"
"08BEAC0A0086","臺中市立僑孝國小","臺中市北屯區北屯路435號","24.17798374","120.6993979","Taichung19","2019"
"08BEAC0A009A","臺中市立大甲高工","臺中市大甲區頂店里開元路71號","24.346870289","120.640031286","Taichung19","2019"
"08BEAC0A009C","臺中市立泰安國小","臺中市后里區泰安里安眉路五號","24.325145","120.7493216","Taichung19","2019"
"08BEAC0A00A0","桃園市市立祥安國小","桃園市平鎮區湧安路45號","24.8943698","121.2025083","Taoyuan19","2019"
"08BEAC0A043E","桃園市市立新街國小","桃園市中壢區新街里延平路176號","24.9631865","121.228047","Taoyuan19","2019"
"08BEAC0A0442","臺中市立大仁國小","臺中市西屯區重慶路200號","24.16781574","120.6587068","Taichung19","2019"
"08BEAC0A0444","桃園市市立自立國小","桃園市中壢區永福路1200號","24.96828666","121.2511033","Taoyuan19","2019"
"08BEAC0A0446","雲林縣縣立尖山國小","雲林縣水林鄉大山村大山路六號","23.5605605","120.2229384","Yunlin19","2019"
"08BEAC0A044A","臺中市立松竹國小","臺中市北屯區昌平路二段12號","24.18113559","120.6902817","Taichung19","2019"
"08BEAC0A00E0","臺南市市立新東國小","臺南市後壁區仕安里81號","23.34510512","120.3162232","Tainan19","2019"
"08BEAC0A00F6","雲林縣縣立東光國小","雲林縣四湖鄉溪底村成功路十一號","23.6518196","120.2722556","Yunlin19","2019"
"08BEAC0A00F8","臺南市市立日新國小","臺南市南區金華路一段473號","22.97315514","120.1900188","Tainan19","2019"
"08BEAC0A00FA","臺南市市立吉貝耍國小","臺南市東山區東河里15號","23.2946492","120.3860203","Tainan19","2019"
"08BEAC09FFEA","桃園市市立竹圍國中","桃園市大園區海港路2巷87號","25.11003941","121.2382613","Taoyuan19","2019"
"08BEAC09FFEC","臺中市立東寶國小","臺中市潭子區雅潭路三段二號","24.21703083","120.6845241","Taichung19","2019"
"08BEAC09FFEE","臺中市立沙鹿國中","臺中市沙鹿區中正街1號","24.2352597052","120.563267469","Taichung19","2019"
"08BEAC09FFF0","臺中市立五光國小","臺中市烏日區光明里光明路40號","24.09427842","120.6472369","Taichung19","2019"
"08BEAC0A0000","臺中市立社口國小","臺中巿神岡區社南里社南街136號","24.24584666","120.6857","Taichung19","2019"
"08BEAC0A003A","臺中市立梧棲國中","臺中市梧棲區文化里民生街12號","24.2526294","120.532425","Taichung19","2019"
"08BEAC0A004C","雲林縣縣立台西國中","雲林縣台西鄉中山路四○八號","23.7015476","120.1918441","Yunlin19","2019"
"08BEAC0A0050","臺中市立梨山國中小","臺中市和平區梨山里福壽路10號","24.2552694","121.2591337","Taichung19","2019"
"08BEAC0A005C","臺中市立白冷國小","臺中市和平區天輪里東關路二段天輪巷42號","24.1834371","120.930137","Taichung19","2019"
"08BEAC0A0064","臺南市市立志開實驗小學","臺南市南區南門路232號","22.9747444","120.2041764","Tainan19","2019"
"08BEAC0A006E","臺中市立霧峰農工","臺中市霧峰區中正路1222號","24.07386045","120.7018616","Taichung19","2019"
"08BEAC0A0070","臺中市立坪林國小","臺中市太平區坪林里坪林路45號","24.14439782","120.6815866","Taichung19","2019"
"08BEAC0A00AE","臺中市立大甲國小","臺中市大甲區育德路233號","24.35142701","120.6259604","Taichung19","2019"
"08BEAC0A00B0","臺中市立北勢國小","臺中市沙鹿區六路里南陽路376號","24.21803155","120.5710915","Taichung19","2019"
"08BEAC0A044C","雲林縣縣立永定國小","雲林縣二崙鄉永定村永定路五五號","23.7965476","120.4191355","Yunlin19","2019"
"08BEAC0A044E","臺中市立大道國中","臺中市大肚區大東里仁德路60號","24.14685427","120.5507138","Taichung19","2019"
"08BEAC0A0012","臺中市立鐵山國小","臺中市外埔區鐵山里長生路576號","24.34897917","120.6563627","Taichung19","2019"
"08BEAC0A0014","臺中市立神岡國小","臺中市神岡區神圳路1號","24.2582999921","120.659777038","Taichung19","2019"
"08BEAC0A00FE","臺南市市立西勢國小","臺南市永康區富強路一段278號","23.0188516","120.2755474","Tainan19","2019"
"08BEAC0A0100","嘉義縣縣立沙坑國小","嘉義縣竹崎鄉沙坑村57之2號","23.485855","120.563627","ChiayiCounty19","2019"
"08BEAC0A0106","臺中市立新光國小","臺中市太平區新興里新興路200號","24.15970731","120.7066892","Taichung19","2019"
"08BEAC0A00B8","雲林縣縣立忠孝國小","雲林縣元長鄉龍岩村一四八號","23.6209632","120.3148439","Yunlin19","2019"
"08BEAC0A00BA","雲林縣縣立尚德國小","雲林縣台西鄉溪頂村十二號","23.683141","120.1893844","Yunlin19","2019"
"08BEAC0A00BC","桃園市市立大崙國中","桃園市中壢區月眉路一段50號","24.99150931","121.1802184","Taoyuan19","2019"
"08BEAC0A0122","臺中市立崑山國小","臺中市新社區崑山里崑南街崑崙巷5-2號","24.241159","120.7872285","Taichung19","2019"
"08BEAC0A0184","嘉義縣縣立瑞里國小","嘉義縣梅山鄉瑞里村112號","23.53974951","120.6654186","ChiayiCounty19","2019"
"08BEAC0A01BC","臺中市立文武國小","臺中市大甲區武陵里文曲路61號","24.3361891665","120.600719489","Taichung19","2019"
"08BEAC0A020C","臺南市市立安南區南興國小","臺南市安南區公學路五段627號","22.9721951","120.2492309","Tainan19","2019"
"08BEAC0A020E","臺南市市立顯宮國小","臺南市安南區顯宮二街1號","23.0421423","120.1331278","Tainan19","2019"
"08BEAC0A0210","臺中市立重慶國小","臺中市西屯區重慶路358號","24.1704409209","120.663928092","Taichung19","2019"
"08BEAC0A0264","臺南市市立東區復興國小","臺南市東區裕文路60號","22.9822651","120.2386093","Tainan19","2019"
"08BEAC0A0456","桃園市市立美華國小","桃園市大溪區金山路50號","24.88101545","121.3042217","Taoyuan19","2019"
"08BEAC0A0458","桃園市市立楊梅國中秀才分校","桃園市楊梅區秀才路919號","24.8838299","121.13401","Taoyuan19","2019"
"08BEAC0A045C","臺中市立立新國中","臺中市大里區立仁里甲堤路236號","24.11134716","120.6772764","Taichung19","2019"
"08BEAC0A029E","臺中市立中港國小","臺中市梧棲區大村里文明街100號","24.2410935","120.5553943","Taichung19","2019"
"08BEAC0A02DE","雲林縣縣立平和國小","雲林縣虎尾鎮平和里光復路廿二號","23.70745569","120.4513885","Yunlin19","2019"
"08BEAC0A0128","臺中市立車籠埔國小","臺中市太平區光明路10-2號","24.10949086","120.7318033","Taichung19","2019"
"08BEAC0A012A","臺中市立大德國小","臺中市梧棲區大村里文昌路343號","24.24307506","120.5425892","Taichung19","2019"
"08BEAC0A012E","臺中市立大雅國小","臺中市大雅區二和里學府路230號","24.22228545","120.6513022","Taichung19","2019"
"08BEAC0A0172","雲林縣縣立饒平國小","雲林縣莿桐鄉饒平村饒平路一號","23.7774061","120.5222473","Yunlin19","2019"
"08BEAC0A01B6","臺中市立新光國中","臺中市太平區樹德九街139號","24.15808964","120.709372","Taichung19","2019"
"08BEAC0A01B8","臺中市立龍井國中","臺中市龍井區竹坑里觀光路9號","24.1916766082","120.543796979","Taichung19","2019"
"08BEAC0A025C","嘉義縣縣立大鄉國小","嘉義縣朴子市大鄉里560號","23.4535015","120.2614203","ChiayiCounty19","2019"
"08BEAC0A0262","嘉義縣縣立龍崗國小","嘉義縣東石鄉西崙村131號","23.43641234","120.1833882","ChiayiCounty19","2019"
"08BEAC0A02E0","臺中市立龍海國小","臺中市龍井區忠和里中央路三段206號","24.21644","120.526523","Taichung19","2019"
"08BEAC0A0176","臺中市立龍津高中","臺中市龍井區三港路130號","24.2049138","120.5216986","Taichung19","2019"
"08BEAC0A01BA","嘉義縣縣立三和國小","嘉義縣大林鎮中興路二段937號","23.60579629","120.488088","ChiayiCounty19","2019"
"08BEAC0A01BE","臺中市立永安國小","臺中市大安區永安里東西四路252號","24.38275257","120.6060134","Taichung19","2019"
"08BEAC0A02E2","臺中市立龍山國小","臺中市龍井區山腳里中山一路一段六號","24.21390129","120.5507458","Taichung19","2019"
